Accident year,Road user,Casualty class,Casualty age,Weather condition,All casualties
2019,Pedestrian,Pedestrian,71,Other,4
2019,Pedestrian,Pedestrian,72,Unknown,8
2019,Pedestrian,Pedestrian,72,Fine no high winds,128
2019,Pedestrian,Pedestrian,72,Raining no high winds,26
2019,Pedestrian,Pedestrian,72,Snowing no high winds,1
2019,Pedestrian,Pedestrian,72,Fine + high winds,2
2019,Pedestrian,Pedestrian,72,Raining + high winds,2
2019,Pedestrian,Pedestrian,72,Fog or mist,1
2019,Pedestrian,Pedestrian,72,Other,1
2019,Pedestrian,Pedestrian,73,Unknown,9
2019,Pedestrian,Pedestrian,73,Fine no high winds,85
2019,Pedestrian,Pedestrian,73,Raining no high winds,16
2019,Pedestrian,Pedestrian,73,Fine + high winds,1
2019,Pedestrian,Pedestrian,73,Raining + high winds,3
2019,Pedestrian,Pedestrian,73,Other,3
2019,Pedestrian,Pedestrian,74,Unknown,2
2019,Pedestrian,Pedestrian,74,Fine no high winds,90
2019,Pedestrian,Pedestrian,74,Raining no high winds,15
2019,Pedestrian,Pedestrian,74,Snowing no high winds,1
2019,Pedestrian,Pedestrian,74,Fine + high winds,2
2019,Pedestrian,Pedestrian,74,Raining + high winds,2
2019,Pedestrian,Pedestrian,74,Other,4
2019,Pedestrian,Pedestrian,75,Unknown,4
2019,Pedestrian,Pedestrian,75,Fine no high winds,111
2019,Pedestrian,Pedestrian,75,Raining no high winds,21
2019,Pedestrian,Pedestrian,75,Other,3
2019,Pedestrian,Pedestrian,76,Unknown,4
2019,Pedestrian,Pedestrian,76,Fine no high winds,98
2019,Pedestrian,Pedestrian,76,Raining no high winds,26
2019,Pedestrian,Pedestrian,76,Raining + high winds,1
2019,Pedestrian,Pedestrian,77,Unknown,1
2019,Pedestrian,Pedestrian,77,Fine no high winds,93
2019,Pedestrian,Pedestrian,77,Raining no high winds,21
2019,Pedestrian,Pedestrian,77,Fine + high winds,2
2019,Pedestrian,Pedestrian,77,Raining + high winds,1
2019,Pedestrian,Pedestrian,77,Other,5
2019,Pedestrian,Pedestrian,78,Unknown,4
2019,Pedestrian,Pedestrian,78,Fine no high winds,113
2019,Pedestrian,Pedestrian,78,Raining no high winds,15
2019,Pedestrian,Pedestrian,78,Raining + high winds,1
2019,Pedestrian,Pedestrian,78,Other,3
2019,Pedestrian,Pedestrian,79,Unknown,6
2019,Pedestrian,Pedestrian,79,Fine no high winds,106
2019,Pedestrian,Pedestrian,79,Raining no high winds,18
2019,Pedestrian,Pedestrian,79,Snowing no high winds,1
2019,Pedestrian,Pedestrian,79,Fine + high winds,1
2019,Pedestrian,Pedestrian,79,Raining + high winds,2
2019,Pedestrian,Pedestrian,79,Other,3
2019,Pedestrian,Pedestrian,80,Unknown,3
2019,Pedestrian,Pedestrian,80,Fine no high winds,108
2019,Pedestrian,Pedestrian,80,Raining no high winds,10
2019,Pedestrian,Pedestrian,80,Snowing no high winds,1
2019,Pedestrian,Pedestrian,80,Fine + high winds,2
2019,Pedestrian,Pedestrian,80,Raining + high winds,3
2019,Pedestrian,Pedestrian,80,Other,3
2019,Pedestrian,Pedestrian,81,Fine no high winds,110
2019,Pedestrian,Pedestrian,81,Raining no high winds,17
2019,Pedestrian,Pedestrian,81,Snowing no high winds,1
2019,Pedestrian,Pedestrian,81,Fine + high winds,1
2019,Pedestrian,Pedestrian,81,Raining + high winds,2
2019,Pedestrian,Pedestrian,82,Unknown,5
2019,Pedestrian,Pedestrian,82,Fine no high winds,76
2019,Pedestrian,Pedestrian,82,Raining no high winds,12
2019,Pedestrian,Pedestrian,82,Fine + high winds,1
2019,Pedestrian,Pedestrian,82,Raining + high winds,3
2019,Pedestrian,Pedestrian,82,Other,2
2019,Pedestrian,Pedestrian,83,Unknown,3
2019,Pedestrian,Pedestrian,83,Fine no high winds,87
2019,Pedestrian,Pedestrian,83,Raining no high winds,13
2019,Pedestrian,Pedestrian,83,Snowing no high winds,1
2019,Pedestrian,Pedestrian,83,Fine + high winds,2
2019,Pedestrian,Pedestrian,83,Raining + high winds,3
2019,Pedestrian,Pedestrian,83,Other,1
2019,Pedestrian,Pedestrian,84,Unknown,2
2019,Pedestrian,Pedestrian,84,Fine no high winds,60
2019,Pedestrian,Pedestrian,84,Raining no high winds,10
2019,Pedestrian,Pedestrian,84,Fine + high winds,4
2019,Pedestrian,Pedestrian,84,Raining + high winds,1
2019,Pedestrian,Pedestrian,84,Other,1
2019,Pedestrian,Pedestrian,85,Unknown,3
2019,Pedestrian,Pedestrian,85,Fine no high winds,79
2019,Pedestrian,Pedestrian,85,Raining no high winds,12
2019,Pedestrian,Pedestrian,85,Snowing no high winds,1
2019,Pedestrian,Pedestrian,85,Fine + high winds,1
2019,Pedestrian,Pedestrian,85,Other,4
2019,Pedestrian,Pedestrian,86,Unknown,1
2019,Pedestrian,Pedestrian,86,Fine no high winds,68
2019,Pedestrian,Pedestrian,86,Raining no high winds,11
2019,Pedestrian,Pedestrian,86,Raining + high winds,1
2019,Pedestrian,Pedestrian,87,Fine no high winds,58
2019,Pedestrian,Pedestrian,87,Raining no high winds,8
2019,Pedestrian,Pedestrian,87,Fine + high winds,1
2019,Pedestrian,Pedestrian,87,Raining + high winds,1
2019,Pedestrian,Pedestrian,87,Other,1
2019,Pedestrian,Pedestrian,88,Fine no high winds,54
2019,Pedestrian,Pedestrian,88,Raining no high winds,4
2019,Pedestrian,Pedestrian,88,Raining + high winds,1
2019,Pedestrian,Pedestrian,88,Other,1
2019,Pedestrian,Pedestrian,89,Fine no high winds,30
2019,Pedestrian,Pedestrian,89,Raining no high winds,5
2019,Pedestrian,Pedestrian,89,Fine + high winds,1
2019,Pedestrian,Pedestrian,89,Raining + high winds,1
2019,Pedestrian,Pedestrian,89,Other,1
2019,Pedestrian,Pedestrian,90,Fine no high winds,31
2019,Pedestrian,Pedestrian,90,Raining no high winds,6
2019,Pedestrian,Pedestrian,90,Snowing no high winds,1
2019,Pedestrian,Pedestrian,90,Fine + high winds,1
2019,Pedestrian,Pedestrian,90,Raining + high winds,1
2019,Pedestrian,Pedestrian,90,Other,1
2019,Pedestrian,Pedestrian,91,Unknown,1
2019,Pedestrian,Pedestrian,91,Fine no high winds,18
2019,Pedestrian,Pedestrian,91,Raining no high winds,2
2019,Pedestrian,Pedestrian,91,Fine + high winds,1
2019,Pedestrian,Pedestrian,91,Raining + high winds,1
2019,Pedestrian,Pedestrian,92,Fine no high winds,14
2019,Pedestrian,Pedestrian,92,Raining no high winds,2
2019,Pedestrian,Pedestrian,92,Fine + high winds,1
2019,Pedestrian,Pedestrian,93,Unknown,2
2019,Pedestrian,Pedestrian,93,Fine no high winds,14
2019,Pedestrian,Pedestrian,93,Raining no high winds,3
2019,Pedestrian,Pedestrian,94,Fine no high winds,7
2019,Pedestrian,Pedestrian,94,Raining no high winds,1
2019,Pedestrian,Pedestrian,95,Fine no high winds,8
2019,Pedestrian,Pedestrian,96,Fine no high winds,3
2019,Pedestrian,Pedestrian,96,Raining no high winds,2
2019,Pedestrian,Pedestrian,97,Fine no high winds,4
2019,Pedestrian,Pedestrian,98,Fine no high winds,2
2019,Pedestrian,Pedestrian,99,Unknown,1
2019,Pedestrian,Pedestrian,99,Fine no high winds,2
2019,Pedestrian,Pedestrian,102,Fine no high winds,1
2019,Pedal cycle,Driver or rider,Unknown or missing,Unknown,42
2019,Pedal cycle,Driver or rider,Unknown or missing,Fine no high winds,315
2019,Pedal cycle,Driver or rider,Unknown or missing,Raining no high winds,35
2019,Pedal cycle,Driver or rider,Unknown or missing,Fine + high winds,3
2019,Pedal cycle,Driver or rider,Unknown or missing,Raining + high winds,1
2019,Pedal cycle,Driver or rider,Unknown or missing,Fog or mist,1
2019,Pedal cycle,Driver or rider,Unknown or missing,Other,14
2019,Pedal cycle,Driver or rider,2,Fine no high winds,1
2019,Pedal cycle,Driver or rider,2,Fine + high winds,1
2019,Pedal cycle,Driver or rider,3,Fine no high winds,6
2019,Pedal cycle,Driver or rider,3,Raining no high winds,1
2019,Pedal cycle,Driver or rider,4,Unknown,2
2019,Pedal cycle,Driver or rider,4,Fine no high winds,10
2019,Pedal cycle,Driver or rider,5,Fine no high winds,16
2019,Pedal cycle,Driver or rider,5,Raining no high winds,1
2019,Pedal cycle,Driver or rider,6,Fine no high winds,24
2019,Pedal cycle,Driver or rider,6,Raining no high winds,1
2019,Pedal cycle,Driver or rider,6,Other,1
2019,Pedal cycle,Driver or rider,7,Unknown,3
2019,Pedal cycle,Driver or rider,7,Fine no high winds,46
2019,Pedal cycle,Driver or rider,7,Raining no high winds,1
2019,Pedal cycle,Driver or rider,7,Other,1
2019,Pedal cycle,Driver or rider,8,Fine no high winds,61
2019,Pedal cycle,Driver or rider,8,Raining no high winds,3
2019,Pedal cycle,Driver or rider,8,Fine + high winds,2
2019,Pedal cycle,Driver or rider,8,Raining + high winds,1
2019,Pedal cycle,Driver or rider,8,Other,3
2019,Pedal cycle,Driver or rider,9,Unknown,5
2019,Pedal cycle,Driver or rider,9,Fine no high winds,71
2019,Pedal cycle,Driver or rider,9,Raining no high winds,5
2019,Pedal cycle,Driver or rider,10,Unknown,3
2019,Pedal cycle,Driver or rider,10,Fine no high winds,105
2019,Pedal cycle,Driver or rider,10,Raining no high winds,9
2019,Pedal cycle,Driver or rider,11,Unknown,8
2019,Pedal cycle,Driver or rider,11,Fine no high winds,190
2019,Pedal cycle,Driver or rider,11,Raining no high winds,12
2019,Pedal cycle,Driver or rider,11,Fine + high winds,2
2019,Pedal cycle,Driver or rider,11,Raining + high winds,1
2019,Pedal cycle,Driver or rider,11,Other,5
2019,Pedal cycle,Driver or rider,12,Unknown,13
2019,Pedal cycle,Driver or rider,12,Fine no high winds,280
2019,Pedal cycle,Driver or rider,12,Raining no high winds,28
2019,Pedal cycle,Driver or rider,12,Fine + high winds,2
2019,Pedal cycle,Driver or rider,12,Other,6
2019,Pedal cycle,Driver or rider,13,Unknown,16
2019,Pedal cycle,Driver or rider,13,Fine no high winds,279
2019,Pedal cycle,Driver or rider,13,Raining no high winds,29
2019,Pedal cycle,Driver or rider,13,Fine + high winds,4
2019,Pedal cycle,Driver or rider,13,Raining + high winds,2
2019,Pedal cycle,Driver or rider,13,Other,1
2019,Pedal cycle,Driver or rider,14,Unknown,14
2019,Pedal cycle,Driver or rider,14,Fine no high winds,304
2019,Pedal cycle,Driver or rider,14,Raining no high winds,26
2019,Pedal cycle,Driver or rider,14,Fine + high winds,2
2019,Pedal cycle,Driver or rider,14,Raining + high winds,1
2019,Pedal cycle,Driver or rider,14,Fog or mist,2
2019,Pedal cycle,Driver or rider,14,Other,5
2019,Pedal cycle,Driver or rider,15,Unknown,11
2019,Pedal cycle,Driver or rider,15,Fine no high winds,289
2019,Pedal cycle,Driver or rider,15,Raining no high winds,26
2019,Pedal cycle,Driver or rider,15,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,15,Fine + high winds,3
2019,Pedal cycle,Driver or rider,15,Raining + high winds,2
2019,Pedal cycle,Driver or rider,15,Other,8
2019,Pedal cycle,Driver or rider,16,Unknown,9
2019,Pedal cycle,Driver or rider,16,Fine no high winds,255
2019,Pedal cycle,Driver or rider,16,Raining no high winds,31
2019,Pedal cycle,Driver or rider,16,Other,6
2019,Pedal cycle,Driver or rider,17,Unknown,11
2019,Pedal cycle,Driver or rider,17,Fine no high winds,182
2019,Pedal cycle,Driver or rider,17,Raining no high winds,17
2019,Pedal cycle,Driver or rider,17,Fine + high winds,5
2019,Pedal cycle,Driver or rider,17,Raining + high winds,1
2019,Pedal cycle,Driver or rider,17,Other,7
2019,Pedal cycle,Driver or rider,18,Unknown,11
2019,Pedal cycle,Driver or rider,18,Fine no high winds,181
2019,Pedal cycle,Driver or rider,18,Raining no high winds,28
2019,Pedal cycle,Driver or rider,18,Fine + high winds,2
2019,Pedal cycle,Driver or rider,18,Raining + high winds,1
2019,Pedal cycle,Driver or rider,18,Other,2
2019,Pedal cycle,Driver or rider,19,Unknown,10
2019,Pedal cycle,Driver or rider,19,Fine no high winds,163
2019,Pedal cycle,Driver or rider,19,Raining no high winds,24
2019,Pedal cycle,Driver or rider,19,Fine + high winds,1
2019,Pedal cycle,Driver or rider,19,Fog or mist,1
2019,Pedal cycle,Driver or rider,19,Other,5
2019,Pedal cycle,Driver or rider,20,Unknown,14
2019,Pedal cycle,Driver or rider,20,Fine no high winds,214
2019,Pedal cycle,Driver or rider,20,Raining no high winds,29
2019,Pedal cycle,Driver or rider,20,Fine + high winds,3
2019,Pedal cycle,Driver or rider,20,Raining + high winds,1
2019,Pedal cycle,Driver or rider,20,Fog or mist,1
2019,Pedal cycle,Driver or rider,20,Other,5
2019,Pedal cycle,Driver or rider,21,Unknown,12
2019,Pedal cycle,Driver or rider,21,Fine no high winds,210
2019,Pedal cycle,Driver or rider,21,Raining no high winds,34
2019,Pedal cycle,Driver or rider,21,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,21,Fine + high winds,3
2019,Pedal cycle,Driver or rider,21,Raining + high winds,2
2019,Pedal cycle,Driver or rider,21,Fog or mist,1
2019,Pedal cycle,Driver or rider,21,Other,5
2019,Pedal cycle,Driver or rider,22,Unknown,13
2019,Pedal cycle,Driver or rider,22,Fine no high winds,212
2019,Pedal cycle,Driver or rider,22,Raining no high winds,23
2019,Pedal cycle,Driver or rider,22,Fine + high winds,1
2019,Pedal cycle,Driver or rider,22,Raining + high winds,2
2019,Pedal cycle,Driver or rider,22,Fog or mist,1
2019,Pedal cycle,Driver or rider,22,Other,5
2019,Pedal cycle,Driver or rider,23,Unknown,8
2019,Pedal cycle,Driver or rider,23,Fine no high winds,251
2019,Pedal cycle,Driver or rider,23,Raining no high winds,33
2019,Pedal cycle,Driver or rider,23,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,23,Fine + high winds,2
2019,Pedal cycle,Driver or rider,23,Other,7
2019,Pedal cycle,Driver or rider,24,Unknown,9
2019,Pedal cycle,Driver or rider,24,Fine no high winds,267
2019,Pedal cycle,Driver or rider,24,Raining no high winds,28
2019,Pedal cycle,Driver or rider,24,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,24,Fine + high winds,3
2019,Pedal cycle,Driver or rider,24,Raining + high winds,2
2019,Pedal cycle,Driver or rider,24,Other,8
2019,Pedal cycle,Driver or rider,25,Unknown,16
2019,Pedal cycle,Driver or rider,25,Fine no high winds,305
2019,Pedal cycle,Driver or rider,25,Raining no high winds,32
2019,Pedal cycle,Driver or rider,25,Snowing no high winds,2
2019,Pedal cycle,Driver or rider,25,Fine + high winds,3
2019,Pedal cycle,Driver or rider,25,Raining + high winds,2
2019,Pedal cycle,Driver or rider,25,Other,9
2019,Pedal cycle,Driver or rider,26,Unknown,8
2019,Pedal cycle,Driver or rider,26,Fine no high winds,309
2019,Pedal cycle,Driver or rider,26,Raining no high winds,41
2019,Pedal cycle,Driver or rider,26,Fine + high winds,1
2019,Pedal cycle,Driver or rider,26,Raining + high winds,2
2019,Pedal cycle,Driver or rider,26,Other,8
2019,Pedal cycle,Driver or rider,27,Unknown,11
2019,Pedal cycle,Driver or rider,27,Fine no high winds,334
2019,Pedal cycle,Driver or rider,27,Raining no high winds,41
2019,Pedal cycle,Driver or rider,27,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,27,Fine + high winds,3
2019,Pedal cycle,Driver or rider,27,Raining + high winds,2
2019,Pedal cycle,Driver or rider,27,Other,10
2019,Pedal cycle,Driver or rider,28,Unknown,10
2019,Pedal cycle,Driver or rider,28,Fine no high winds,308
2019,Pedal cycle,Driver or rider,28,Raining no high winds,54
2019,Pedal cycle,Driver or rider,28,Snowing no high winds,2
2019,Pedal cycle,Driver or rider,28,Fine + high winds,2
2019,Pedal cycle,Driver or rider,28,Raining + high winds,10
2019,Pedal cycle,Driver or rider,28,Fog or mist,2
2019,Pedal cycle,Driver or rider,28,Other,12
2019,Pedal cycle,Driver or rider,29,Unknown,15
2019,Pedal cycle,Driver or rider,29,Fine no high winds,310
2019,Pedal cycle,Driver or rider,29,Raining no high winds,34
2019,Pedal cycle,Driver or rider,29,Fine + high winds,4
2019,Pedal cycle,Driver or rider,29,Raining + high winds,1
2019,Pedal cycle,Driver or rider,29,Other,9
2019,Pedal cycle,Driver or rider,30,Unknown,12
2019,Pedal cycle,Driver or rider,30,Fine no high winds,372
2019,Pedal cycle,Driver or rider,30,Raining no high winds,54
2019,Pedal cycle,Driver or rider,30,Snowing no high winds,2
2019,Pedal cycle,Driver or rider,30,Fine + high winds,5
2019,Pedal cycle,Driver or rider,30,Raining + high winds,6
2019,Pedal cycle,Driver or rider,30,Snowing + high winds,1
2019,Pedal cycle,Driver or rider,30,Fog or mist,1
2019,Pedal cycle,Driver or rider,30,Other,20
2019,Pedal cycle,Driver or rider,31,Unknown,11
2019,Pedal cycle,Driver or rider,31,Fine no high winds,309
2019,Pedal cycle,Driver or rider,31,Raining no high winds,40
2019,Pedal cycle,Driver or rider,31,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,31,Fine + high winds,3
2019,Pedal cycle,Driver or rider,31,Raining + high winds,2
2019,Pedal cycle,Driver or rider,31,Fog or mist,2
2019,Pedal cycle,Driver or rider,31,Other,8
2019,Pedal cycle,Driver or rider,32,Unknown,16
2019,Pedal cycle,Driver or rider,32,Fine no high winds,300
2019,Pedal cycle,Driver or rider,32,Raining no high winds,37
2019,Pedal cycle,Driver or rider,32,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,32,Fine + high winds,3
2019,Pedal cycle,Driver or rider,32,Raining + high winds,3
2019,Pedal cycle,Driver or rider,32,Fog or mist,1
2019,Pedal cycle,Driver or rider,32,Other,9
2019,Pedal cycle,Driver or rider,33,Unknown,11
2019,Pedal cycle,Driver or rider,33,Fine no high winds,296
2019,Pedal cycle,Driver or rider,33,Raining no high winds,30
2019,Pedal cycle,Driver or rider,33,Fine + high winds,1
2019,Pedal cycle,Driver or rider,33,Raining + high winds,2
2019,Pedal cycle,Driver or rider,33,Fog or mist,1
2019,Pedal cycle,Driver or rider,33,Other,8
2019,Pedal cycle,Driver or rider,34,Unknown,13
2019,Pedal cycle,Driver or rider,34,Fine no high winds,285
2019,Pedal cycle,Driver or rider,34,Raining no high winds,40
2019,Pedal cycle,Driver or rider,34,Fine + high winds,1
2019,Pedal cycle,Driver or rider,34,Fog or mist,1
2019,Pedal cycle,Driver or rider,34,Other,7
2019,Pedal cycle,Driver or rider,35,Unknown,13
2019,Pedal cycle,Driver or rider,35,Fine no high winds,252
2019,Pedal cycle,Driver or rider,35,Raining no high winds,28
2019,Pedal cycle,Driver or rider,35,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,35,Fine + high winds,3
2019,Pedal cycle,Driver or rider,35,Raining + high winds,1
2019,Pedal cycle,Driver or rider,35,Fog or mist,2
2019,Pedal cycle,Driver or rider,35,Other,10
2019,Pedal cycle,Driver or rider,36,Unknown,14
2019,Pedal cycle,Driver or rider,36,Fine no high winds,266
2019,Pedal cycle,Driver or rider,36,Raining no high winds,44
2019,Pedal cycle,Driver or rider,36,Fine + high winds,4
2019,Pedal cycle,Driver or rider,36,Raining + high winds,4
2019,Pedal cycle,Driver or rider,36,Other,7
2019,Pedal cycle,Driver or rider,37,Unknown,12
2019,Pedal cycle,Driver or rider,37,Fine no high winds,286
2019,Pedal cycle,Driver or rider,37,Raining no high winds,38
2019,Pedal cycle,Driver or rider,37,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,37,Fine + high winds,4
2019,Pedal cycle,Driver or rider,37,Snowing + high winds,1
2019,Pedal cycle,Driver or rider,37,Other,10
2019,Pedal cycle,Driver or rider,38,Unknown,8
2019,Pedal cycle,Driver or rider,38,Fine no high winds,267
2019,Pedal cycle,Driver or rider,38,Raining no high winds,35
2019,Pedal cycle,Driver or rider,38,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,38,Fine + high winds,2
2019,Pedal cycle,Driver or rider,38,Raining + high winds,1
2019,Pedal cycle,Driver or rider,38,Fog or mist,1
2019,Pedal cycle,Driver or rider,38,Other,9
2019,Pedal cycle,Driver or rider,39,Unknown,10
2019,Pedal cycle,Driver or rider,39,Fine no high winds,238
2019,Pedal cycle,Driver or rider,39,Raining no high winds,42
2019,Pedal cycle,Driver or rider,39,Raining + high winds,3
2019,Pedal cycle,Driver or rider,39,Fog or mist,1
2019,Pedal cycle,Driver or rider,39,Other,6
2019,Pedal cycle,Driver or rider,40,Unknown,13
2019,Pedal cycle,Driver or rider,40,Fine no high winds,253
2019,Pedal cycle,Driver or rider,40,Raining no high winds,30
2019,Pedal cycle,Driver or rider,40,Snowing no high winds,1
2019,Pedal cycle,Driver or rider,40,Fine + high winds,6
2019,Pedal cycle,Driver or rider,40,Raining + high winds,6
2019,Pedal cycle,Driver or rider,40,Fog or mist,1
2019,Pedal cycle,Driver or rider,40,Other,5
2019,Pedal cycle,Driver or rider,41,Unknown,5
2019,Pedal cycle,Driver or rider,41,Fine no high winds,249
2019,Pedal cycle,Driver or rider,41,Raining no high winds,28
2019,Pedal cycle,Driver or rider,41,Fine + high winds,4
2019,Pedal cycle,Driver or rider,41,Raining + high winds,2
2019,Pedal cycle,Driver or rider,41,Other,8
2019,Pedal cycle,Driver or rider,42,Unknown,8
2019,Pedal cycle,Driver or rider,42,Fine no high winds,235
2019,Pedal cycle,Driver or rider,42,Raining no high winds,35
2019,Pedal cycle,Driver or rider,42,Fine + high winds,3
2019,Pedal cycle,Driver or rider,42,Raining + high winds,1
2019,Pedal cycle,Driver or rider,42,Fog or mist,1
2019,Pedal cycle,Driver or rider,42,Other,6
2019,Pedal cycle,Driver or rider,43,Unknown,8
2019,Pedal cycle,Driver or rider,43,Fine no high winds,249
2019,Pedal cycle,Driver or rider,43,Raining no high winds,18
2019,Pedal cycle,Driver or rider,43,Fine + high winds,2
2019,Pedal cycle,Driver or rider,43,Raining + high winds,1
2019,Pedal cycle,Driver or rider,43,Fog or mist,2
2019,Pedal cycle,Driver or rider,43,Other,3
2019,Pedal cycle,Driver or rider,44,Unknown,21
2019,Pedal cycle,Driver or rider,44,Fine no high winds,251
2019,Pedal cycle,Driver or rider,44,Raining no high winds,27
2019,Pedal cycle,Driver or rider,44,Fine + high winds,2
2019,Pedal cycle,Driver or rider,44,Raining + high winds,2
2019,Pedal cycle,Driver or rider,44,Fog or mist,2
